timestamp,diff
1668211200000,0
1668214800000,-0.0014478487296681886
1668218400000,-0.000065182075436487352
1668222000000,0.00055157556229867843
1668225600000,-0.0014936352491627947
1668229200000,-0.0022867736894469637
1668232800000,-0.0017392118076071661
1668236400000,0.0019118962256552408
1668240000000,0.00081488863634460174
1668243600000,-0.0005177746233085978
1668247200000,0.00044393811817888817
1668250800000,-0.000038448951371838902
1668254400000,0.00046955358884126497
1668258000000,0.00085346926190021932
1668261600000,-0.001056527364240889
1668265200000,0.00037469872840301122
1668268800000,0.00069593632581654852
1668272400000,-0.0012575854351927207
1668276000000,-0.00094218163688564172
1668279600000,0.0010147273115512778
1668283200000,0.00015252918836883289
1668286800000,-0.00088471382164767576
1668290400000,-0.000047728322964402103
1668294000000,0.00066649136611496296
1668297600000,-0.0015215752385244752
1668301200000,0.00077868373132750079
1668304800000,0.00043888811925762994
1668308400000,0.0014843390940153522
1668312000000,0.00040777189735718977
1668315600000,-0.0019796792103222716
1668319200000,0.00028752868424897216
1668322800000,-0.0043943395665634322
1668326400000,0.00024903323066904903
1668330000000,-0.0052367156083742428
1668333600000,-0.00030515950431941885
1668337200000,0.00038955521708317065
1668340800000,0.00027882492372599543
1668344400000,-0.00079182890988949151
1668348000000,0.0020348856378589186
1668351600000,-0.0010234573555915061
1668355200000,-0.0023141383902550716
1668358800000,-0.00025203190982248103
1668362400000,-0.0015026729472235045
1668366000000,-0.0013018650436016355
1668369600000,0.00029566373847300653
1668373200000,-0.003907950813263672
1668376800000,-0.0013314947604698979
1668380400000,0.003025309369135698
1668384000000,-0.00063856095367453847
1668387600000,0.00059714360559204316
1668391200000,-0.0067660846400439123
1668394800000,0.00043418731704236713
1668398400000,-0.0017371802302266204
1668402000000,-0.0029053603384296967
1668405600000,-0.002101679073057694
1668409200000,0.016249572265729872
1668412800000,0.0026465760341403133
1668416400000,0.00051471738303332515
1668420000000,-0.00042091524724519047
1668423600000,0.0018247355673137733
1668427200000,0.000046702588037295101
1668430800000,0.0027221399999999285
1668434400000,0.0010595174446532685
1668438000000,-0.00081395784776017166
1668441600000,-0.000078835288187306674
1668445200000,0.000015629999999822175
1668448800000,7.6490769274073500e-10
1668452400000,4.2494852081631507e-10
1668456000000,-1.9972588027883376e-9
1668459600000,4.6744341730686756e-10
1668463200000,5.5243321028797254e-10
1668466800000,2.5496915689871003e-10
1668470400000,1.4023306960098125e-9
1668474000000,-3.8245395739266996e-10
1668477600000,7.2241279625018251e-10
1668481200000,6.7991789975963002e-10
1668484800000,-5.9492810677852503e-10
1668488400000,-2.5496926792101249e-10
1668492000000,-8.4989726367723506e-10
1668495600000,4.2494674445947567e-11
1668499200000,6.3742300326907753e-10
1668502800000,1.6997936391760504e-10
1668506400000,-1.3598357995192600e-9
1668510000000,1.6997936391760504e-10
1668513600000,-3.3995894987981501e-10
1668517200000,3.3995872783521008e-10
1668520800000,9.7738195314889253e-10
1668524400000,-2.1247437143046000e-10
1668528000000,8.4989726367723506e-10
1668531600000,1.2748446742705255e-10
1668535200000,-2.9746405338926252e-10
1668538800000,-1.9547639062977851e-9
1668542400000,2.5496915689871003e-10
1668546000000,-1.2748457844935501e-10
1668549600000,8.4989792981104983e-11
1668553200000,-1.2748457844935501e-10
1668556800000,5.9492788473392011e-10
1668560400000,-4.2494785468250029e-11
1668564000000,5.5243321028797254e-10
1668567600000,1.6997936391760504e-10
1668571200000,4.6744341730686756e-10
1668574800000,1.2748446742705255e-10
1668578400000,-6.7991789975963002e-10
1668582000000,4.2494896490552492e-11
1668585600000,-3.3995906090211747e-10
1668589200000,-1.4873203779686150e-9
1668592800000,-4.2494863183861753e-10
1668596400000,2.1247426040815753e-10
1668600000000,-5.0993853584202498e-10
1668603600000,2.5496915689871003e-10
1668607200000,-5.5243332131027501e-10
1668610800000,0
1668614400000,0.00032062731707349634
1668618000000,0.0005066456802806929
1668621600000,0.00055242381950826314
1668625200000,-0.00011502554015685451
1668628800000,0.00085128050828142676
1668632400000,-0.000045976115803258999
1668636000000,-0.000022989114851879044
1668639600000,0.0009425742752913191
1668643200000,-0.00044375717060973763
1668646800000,0.0002068036348492619
1668650400000,0.000022973228187561645
1668654000000,-0.00041351199792294402
1668657600000,0.00045964691739630581
1668661200000,-0.00029863443603805884
1668664800000,0.0024639799999999212
1668668400000,-5.4968762874807453e-10
1668672000000,2.5370194833840287e-10
1668675600000,-5.9197124979704085e-10
1668679200000,-1.4799282910260558e-9
1668682800000,5.4968762874807453e-10
1668686400000,4.6512016460553696e-10
1668690000000,1.2685097416920144e-10
1668693600000,-7.1882222396624229e-10
1668697200000,1.2685097416920144e-10
1668700800000,-4.2283732071268787e-11
1668704400000,1.2685099637366193e-9
1668708000000,-2.5370205936070533e-10
1668711600000,0
1668715200000,-2.9598556938736920e-10
1668718800000,8.4567242097932649e-11
1668722400000,0
1668726000000,1.6913448419586530e-10
1668729600000,-1.6913459521816776e-10
1668733200000,1.3530772058345519e-9
1668736800000,3.3826919043633552e-10
1668740400000,4.2283665457887309e-10
1668744000000,-5.4968762874807453e-10
1668747600000,-1.2685097416920144e-10
1668751200000,1.2685097416920144e-10
1668754800000,4.6512016460553696e-10
1668758400000,-4.2283665457887309e-10
1668762000000,-1.2685097416920144e-10
1668765600000,2.9598545836506673e-10
1668769200000,1.2685097416920144e-10
1668772800000,4.2283665457887309e-10
1668776400000,-2.1141843831173901e-10
1668780000000,-1.2685097416920144e-10
1668783600000,-2.1141843831173901e-10
1668787200000,-1.2685097416920144e-10
1668790800000,-1.2685097416920144e-10
1668794400000,-2.5370194833840287e-10
1668798000000,5.4968762874807453e-10
1668801600000,4.2283665457887309e-10
1668805200000,1.2685097416920144e-10
1668808800000,2.1141821626713408e-10
1668812400000,-2.9598568040967166e-10
1668816000000,2.9598545836506673e-10
1668819600000,-3.8055292250760431e-10
1668823200000,2.1141821626713408e-10
1668826800000,-3.3826930145863798e-10
1668830400000,-8.4567353120235111e-11
1668834000000,0
1668837600000,-2.1141843831173901e-10
1668841200000,-8.0338957708647740e-10
1668844800000,-1.6913470624047022e-10
1668848400000,3.8055292250760431e-10
1668852000000,-4.2283732071268787e-11
1668855600000,1.6913448419586530e-10
1668859200000,1.6913448419586530e-10
1668862800000,-2.1141843831173901e-10
1668866400000,-8.4567353120235111e-11
1668870000000,-1.2685097416920144e-10
1668873600000,5.9197113877473839e-10
1668877200000,-2.9598556938736920e-10
1668880800000,0
1668884400000,1.6913448419586530e-10
1668888000000,-8.4567242097932649e-11
1668891600000,8.4567242097932649e-11
1668895200000,2.5370194833840287e-10
1668898800000,3.3826919043633552e-10
1668902400000,-1.6913470624047022e-10
1668906000000,0
1668909600000,8.4567242097932649e-11
1668913200000,8.4567242097932649e-11
1668916800000,0
1668920400000,8.4567242097932649e-11
1668924000000,-4.2283732071268787e-11
1668927600000,8.4567242097932649e-11
1668931200000,8.4567242097932649e-11
1668934800000,-9.7252428332694763e-10
1668938400000,2.1141821626713408e-10
1668942000000,-5.9197124979704085e-10
1668945600000,-1.1839426106163842e-9
1668949200000,0.00088342689112996808
1668952800000,0.00074769423372722521
1668956400000,-0.00029914742220293888
1668960000000,0.00032884056590010147
1668963600000,-0.00016276677812387952
1668967200000,-0.00016279344434255716
1668970800000,0.00040264848360349603
1668974400000,0.00050365754612635705
1668978000000,-0.00056349040268233175
1668981600000,-0.0030868237145302846
1668985200000,0.00052485968034177155
1668988800000,-0.00080285739695573621
1668992400000,-0.00053508124169132643
1668996000000,-0.0017396181369244701
1668999600000,-0.001915316755143226
1669003200000,0.001175889852275569
1669006800000,0.0012245717383176924
1669010400000,0.0008287081758766579
1669014000000,-0.0014375905766872421
1669017600000,-0.0011132195993704963
1669021200000,-0.00024625884593210134
1669024800000,-0.000036293900381956234
1669028400000,0.00079018281132636758
1669032000000,-0.00081542881713059234
1669035600000,0.00060507248625252252
1669039200000,0.00089821475927154282
1669042800000,0.00031310854527921705
1669046400000,0.000052919994697919748
1669050000000,-0.0013108994100013982
1669053600000,-0.00056879512652263653
1669057200000,-0.00036585861296822841
1669060800000,-0.001127469923819957
1669064400000,0.0022444656889066827
1669068000000,-0.0016889263672095201
1669071600000,0.002902545365369269
1669075200000,0.00068123730609959132
1669078800000,0.00076853595378212347
1669082400000,-0.00059461486729517343
1669086000000,0.00093449466524608837
1669089600000,-0.00059031074800175443
1669093200000,-0.00030744300719587336
1669096800000,-0.00030157960961640917
1669100400000,-0.0015284634382369822
1669104000000,0.00093243211146321059
1669107600000,-0.00052501716499653295
1669111200000,-0.00070066595237217033
1669114800000,0.0013403053278087107
1669118400000,-0.00075917495798294432
1669122000000,0.0013368241580515861
1669125600000,0.0041324360369139335
