timestamp,diff
1585652400000,0
1585656000000,0
1585659600000,0
1585663200000,0
1585666800000,0
1585670400000,0
1585674000000,0
1585677600000,0
1585681200000,0
1585684800000,0
1585688400000,-0.00072437994207996681
1585692000000,-0.00085210760079224013
1585695600000,-0.0011125239146704269
1585699200000,-0.0017684230660359734
1585702800000,-0.0012780249836823465
1585706400000,-0.0009343552285222545
1585710000000,0.0013550602495129294
1585713600000,0.0010589753324610207
1585717200000,-0.00029694177965344792
1585720800000,-0.0012610461641000548
1585724400000,0.00027244984502217129
1585728000000,0.00031286333201285821
1585731600000,-0.00055970813725947366
1585735200000,0.00010595002976443446
1585738800000,-0.00028754818647913627
1585742400000,0.0004995694478577839
1585746000000,-0.001301258189218335
1585749600000,-0.00099994118733781612
1585753200000,0.00075957136404425363
1585756800000,-0.00041517449134598206
1585760400000,-0.00055441018797408592
1585764000000,-0.00032890018253106668
1585767600000,0.00019475504815957834
1585771200000,-0.00066302645326710152
1585774800000,-0.0036412118385876768
1585778400000,-0.0001847799999999955
1585782000000,-0.0013542887109765367
1585785600000,0.0035145528722251296
1585789200000,-0.00080195944760863558
1585792800000,-0.0040921907526160206
1585796400000,0.0033052125950876476
1585800000000,0.00068630582169171284
1585803600000,-0.0011794206882694835
1585807200000,0.0011280248747689292
1585810800000,0.0035439345292289648
1585814400000,0.00073750656709958839
1585818000000,0.00011721582342394399
1585821600000,-0.0016533787630311769
1585825200000,0.0010842932801293781
1585828800000,0.0033407280607584688
1585832400000,-0.0026946835186766327
1585836000000,-0.0024489008482232455
1585839600000,0.012498170259555241
1585843200000,0.002188491497389089
1585846800000,0.015698394897128765
1585850400000,0.013042365018433699
1585854000000,-0.025689281709891154
1585857600000,0.0015493310012997252
1585861200000,-0.0059646338383260167
1585864800000,0.0066384073935941146
1585868400000,0.00046203012148637868
1585872000000,-0.0036431851511847801
1585875600000,-0.00277827487675264
1585879200000,0.004432542035225806
1585882800000,0.00073729501359665051
1585886400000,-0.0025049288613244736
1585890000000,0.0003326758196160462
1585893600000,-0.00016196375022015097
1585897200000,0.0013292163556786196
1585900800000,0.0094146261171195178
1585904400000,-0.0010702023882273037
1585908000000,0.0026592419038098392
1585911600000,0.0042384760672844468
1585915200000,-0.00048558438400736481
1585918800000,-0.0060267060016345742
1585922400000,-0.0060750885056330972
1585926000000,-0.0051339551144357065
1585929600000,-0.0044273896468367546
1585933200000,-0.0084169099999999997
1585936800000,0
1585940400000,0
1585944000000,0
1585947600000,0
1585951200000,0
1585954800000,0
1585958400000,0
1585962000000,0
1585965600000,0
1585969200000,0
1585972800000,0
1585976400000,0
1585980000000,0
1585983600000,0
1585987200000,0
1585990800000,0
1585994400000,0
1585998000000,0
1586001600000,0
1586005200000,0
1586008800000,0
1586012400000,0
1586016000000,0
1586019600000,0
1586023200000,0
1586026800000,0
1586030400000,0
1586034000000,-0.0021070499999999992
1586037600000,0
1586041200000,0
1586044800000,0
1586048400000,0
1586052000000,0
1586055600000,0
1586059200000,0
1586062800000,0
1586066400000,0
1586070000000,0
1586073600000,0
1586077200000,0
1586080800000,0
1586084400000,0
1586088000000,0
1586091600000,0
1586095200000,0
1586098800000,0
1586102400000,0
1586106000000,0
1586109600000,0
1586113200000,0
1586116800000,0
1586120400000,0
1586124000000,0
1586127600000,0
1586131200000,0
1586134800000,-0.000053885036189527113
1586138400000,-0.0004720286702069032
1586142000000,-0.00027972088671035511
1586145600000,0.00023884308805222076
1586149200000,0.0083256490681153927
1586152800000,0.0032412328691118208
1586156400000,0.0058819614971787892
1586160000000,-0.0040892308715709813
1586163600000,0.0013520818716792338
1586167200000,0.016279518025761774
1586170800000,-0.0056488377827835778
1586174400000,0.005881950147724746
1586178000000,0.0091902200609206286
1586181600000,-0.0037952721912084542
1586185200000,0.00067415125862124725
1586188800000,0.021264014913883855
1586192400000,0.0071888856055151162
1586196000000,0.012384605633996904
1586199600000,0.003120605988155889
1586203200000,-0.0011469975702441682
1586206800000,-0.0080037749602325237
1586210400000,0.012493212371682771
1586214000000,-0.0030159657055031097
1586217600000,0.023601604148936417
1586221200000,0.0029911481481528224
1586224800000,-0.0055320899856901029
1586228400000,-0.0028954043867479573
1586232000000,0.0038843299688193778
1586235600000,-0.010061333732056088
1586239200000,0.0040135323973924386
1586242800000,0.0053892193015991907
1586246400000,0.013773834158283149
1586250000000,-0.0039646591738506931
1586253600000,0.0034502782411782729
1586257200000,0.0056621079059369084
1586260800000,-0.0088678874209030534
1586264400000,-0.0093169272168098782
1586268000000,0.0024538441597212746
1586271600000,-0.013488222212893919
1586275200000,0.0052438984864495719
1586278800000,0.015033082391908037
1586282400000,-0.0035019231049321364
1586286000000,-0.010388879273900309
1586289600000,-0.0028442733739750814
1586293200000,-0.029681546274863635
1586296800000,0.013465674945263295
1586300400000,-0.0014030267603832858
1586304000000,-0.0045970540782078739
1586307600000,-0.0029116218855864684
1586311200000,-0.0013672963337310051
1586314800000,0.022387635943689421
1586318400000,0.016422081665184551
1586322000000,0.001085843619023974
1586325600000,0.0085482680520785337
1586329200000,-0.017885702867769693
1586332800000,0.00069287923353145153
1586336400000,-0.0069220933272262641
1586340000000,0.00085671115573959788
1586343600000,-0.0084430332471401304
1586347200000,0.0071872974050588567
1586350800000,0.000029739941222128863
1586354400000,-0.0096062493312719655
1586358000000,0.0078264354663637459
1586361600000,0.0018503983922510958
1586365200000,0.0057938948502946896
1586368800000,-0.00072112192458728686
1586372400000,0.0016261956685035273
1586376000000,-0.002073665245950207
1586379600000,0.0042209715668410919
1586383200000,-0.00054751726504176368
1586386800000,0.0044467755991919322
1586390400000,0.001054339611298083
1586394000000,-0.0015776710698541807
1586397600000,-0.0061504955934910122
1586401200000,0.0013129523610309057
1586404800000,-0.0048871728722801322
1586408400000,-0.00070574148251545399
1586412000000,0.0031888898893186468
1586415600000,0.0010707200212742851
1586419200000,0.0039564471566564396
1586422800000,-0.000020908043584788594
1586426400000,-0.0065459584946883087
1586430000000,0.0022449974526004279
1586433600000,-0.014721965012495897
1586437200000,0.0090966070846130176
1586440800000,0.0018632413298427242
1586444400000,-0.00050884890300173513
1586448000000,-0.0044314432533760773
1586451600000,-0.00062030380810895736
1586455200000,0.00099397253083810533
1586458800000,-0.0029148648762173934
1586462400000,0.00048701497225778212
1586466000000,0.0021965231042990752
1586469600000,0.0010446056740041065
1586473200000,-0.00011602193448567721
1586476800000,-0.001977699031140423
1586480400000,0.000083899879740112482
1586484000000,-0.0014941639381458316
1586487600000,-0.0021825332342125803
1586491200000,-0.0011020400000001374
1586494800000,-0.001064678568398314
1586498400000,0.010490177985711613
1586502000000,-0.00021626987763745387
1586505600000,0.0033680124474417816
1586509200000,-0.00035484183249057111
1586512800000,-0.00078791000591826865
1586516400000,-0.0013820056165030348
1586520000000,0.003849013352331232
1586523600000,-0.0024339795662121633
1586527200000,0.0023745850728729145
1586530800000,0.0051056463018701592
1586534400000,0.011929293329054458
1586538000000,-0.0085485736337861384
1586541600000,-0.001163150386839451
1586545200000,-0.0034430350157329537
1586548800000,0.00052777034065365491
1586552400000,-0.0013856863319788859
1586556000000,0.0012698323390329946
1586559600000,0.0031171161260772351
1586563200000,-0.00010568990361170538
1586566800000,-0.0041868241476964441
1586570400000,-0.00064837576739706915
1586574000000,-0.0000013888604962764006
1586577600000,-0.000096055840822728555
1586581200000,-0.00010380971679813111
1586584800000,-0.0015813457022603172
1586588400000,0.00054654962193745327
1586592000000,0.0044245446219215445
1586595600000,-0.00031021588133395284
1586599200000,0.0019019817781351644
1586602800000,0.0020580327573640478
1586606400000,-0.0041277596151320095
1586610000000,0.00041477689171864895
1586613600000,0.0019992996007587305
1586617200000,0.0035900370313284302
1586620800000,-0.0015136196056875217
1586624400000,0.0025770538424241263
1586628000000,0.0018009500158946423
1586631600000,-0.0026076433427977275
1586635200000,0.001523603993945466
1586638800000,0.0017728623202848404
1586642400000,-0.0075361263123954192
1586646000000,-0.00061761992357767248
1586649600000,-0.0015744211804515906
1586653200000,0.001107867902553572
1586656800000,0.001634637487093249
1586660400000,0.0023504887968222032
1586664000000,0.001901418780201114
1586667600000,-0.0011334224918730929
1586671200000,-0.00170381845888945
1586674800000,0.00068589414679798288
1586678400000,-0.00034260066147850932
1586682000000,-0.00018324749357412351
1586685600000,-0.0014176027578808315
1586689200000,0.00076794703395566266
1586692800000,-0.0012503992696358823
1586696400000,-0.0047213926699877229
1586700000000,-0.00088495175356895217
1586703600000,-0.0031941499533915119
1586707200000,-0.0041775813734435951
1586710800000,-0.0082008207908059738
1586714400000,-0.0013292000000001414
1586718000000,0
1586721600000,-0.00007717445946353596
1586725200000,-0.00014366484595784712
1586728800000,0.000070262448103930453
1586732400000,-0.00043044808543080126
1586736000000,-0.00033921000000003421
1586739600000,-0.0019085291130701565
1586743200000,0.00027309261890762215
1586746800000,-0.0018515718405422987
1586750400000,0.0040748698267216721
1586754000000,-0.0010144411015401422
1586757600000,0.00040053997732747426
1586761200000,-0.0034348768839216337
1586764800000,0.0030049431964134232
1586768400000,-0.00040106006345375089
1586772000000,0.002631354594928581
1586775600000,-0.0051779153024151814
1586779200000,-0.0050987205237180699
1586782800000,0.006545134835248323
1586786400000,0.0065540980484461997
1586790000000,-0.007063108160274334
1586793600000,-0.0037683247543860432
1586797200000,0.00099699516866436078
1586800800000,0.00017348135302341916
1586804400000,0.00019296327828377535
1586808000000,-0.0026494074720653238
1586811600000,-0.0045081222487186601
1586815200000,-0.0049910780285448153
1586818800000,-0.0012115339371026046
1586822400000,0.00047297927875988854
1586826000000,-0.000037413192796154071
1586829600000,-0.00029071948650805091
1586833200000,-0.00012336740009200042
1586836800000,-0.00024659000000015752
1586840400000,0
1586844000000,0
1586847600000,0
1586851200000,0
1586854800000,0
1586858400000,0
1586862000000,0
1586865600000,0
1586869200000,0
1586872800000,0
1586876400000,0
1586880000000,0
1586883600000,0
1586887200000,0
1586890800000,-0.000054977410408052485
1586894400000,-0.00002481973987911168
1586898000000,-0.000092662662078857316
1586901600000,-0.0000074467968140812246
1586905200000,0.000051300537855958339
1586908800000,-0.000082389893785284052
1586912400000,-0.00020195000000011731
1586916000000,0
1586919600000,0
1586923200000,0
1586926800000,-0.00010211740540788661
1586930400000,0.00006949783638687812
1586934000000,-0.000067838411374143703
1586937600000,-0.000020683845651348065
1586941200000,-0.000081579894056882374
1586944800000,0.000016548768752233656
1586948400000,-0.00010011839411416812
1586952000000,-0.00006422000000005923
1586955600000,0
1586959200000,-0.00013424930544481128
1586962800000,0.00011307897097001529
1586966400000,0.00011735018520009355
1586970000000,-0.00045040054930478579
1586973600000,-0.00026484332411413902
1586977200000,-0.000054353488734393274
1586980800000,0.00031577746033040199
1586984400000,-0.0001705074309702459
1586988000000,0.0001906183779625259
1586991600000,0.00043889236918426278
1586995200000,0.004861286846059576
1586998800000,0.0036776716257351794
1587002400000,-0.0053509351216868284
1587006000000,-0.0016494842492039696
1587009600000,-0.00052638197349264004
1587013200000,0.002660050065516506
1587016800000,-0.0016636637727113213
1587020400000,-0.0066788825226017368
1587024000000,-0.0090389751525377093
1587027600000,0.00075203917512700613
1587031200000,-0.00080651931984987435
1587034800000,-0.0018413479010621625
1587038400000,0.002281396272173275
1587042000000,0.0021423351802585255
1587045600000,-0.0045276948449074483
1587049200000,0.0026097921484311559
1587052800000,0.0022907134351632941
1587056400000,-0.0028378654099945333
1587060000000,0.000046103690557020016
1587063600000,-0.00019970900938404146
1587067200000,0.0035668255801100113
1587070800000,-0.0013736689772775312
1587074400000,0.001495404613186091
1587078000000,0.0055387765412509005
1587081600000,-0.0042591049208616782
1587085200000,-0.0030170683737926751
1587088800000,0.0037380545449881009
1587092400000,-0.004271215545794238
1587096000000,0.0017296525713597077
1587099600000,-0.0043059899147531722
1587103200000,0.0026158855071238829
1587106800000,-0.0019485228386525444
1587110400000,-0.00052226000283706053
1587114000000,0.0017270586362529983
1587117600000,0.0034988820020465106
1587121200000,-0.00089695988591120823
1587124800000,-0.0031258790102128842
1587128400000,0.0024703585307048748
1587132000000,-0.0023541901431025636
1587135600000,-0.0024647009094667105
1587139200000,0.00089432177859882778
1587142800000,0.0017925457940612954
1587146400000,-0.0011340112472029151
1587150000000,-0.00058620630110195471
1587153600000,0.0031141100538467636
1587157200000,-0.0013015147844592789
1587160800000,-0.0012666398767339215
1587164400000,0.00080803938521323282
1587168000000,-0.0009181420192372336
1587171600000,0.0039805885233981098
1587175200000,0.0012932891031496307
1587178800000,0.00037654791379049257
1587182400000,-0.00022110229653538038
1587186000000,-0.00036372660243366717
1587189600000,0.001660426135461579
1587193200000,-0.00089355266046831083
1587196800000,0.00020766567115160228
1587200400000,-0.000091684477357523164
1587204000000,-0.000013296615112845522
1587207600000,-0.0013648221019623152
1587211200000,0.0025184422198798462
1587214800000,0.0056482143596106038
1587218400000,0.0091395054022531674
1587222000000,-0.00098438300245251575
1587225600000,0.0024665851515259796
1587229200000,-0.0036430258382699199
1587232800000,-0.0005914701065967698
1587236400000,0.000041084869522478584
1587240000000,0.00078032172390019028
1587243600000,0.00090634352668184093
1587247200000,0.00085554480382032949
1587250800000,0.0055182820623842499
1587254400000,-0.00075058662033089529
1587258000000,-0.0020786854078360673
1587261600000,0.00038502265315809581
1587265200000,0.00094341407759235274
1587268800000,-0.00070414182136002701
1587272400000,-0.0012713383289255642
1587276000000,-0.0093290788802108393
1587279600000,0.0034900393988763767
1587283200000,-0.00077971632604900698
1587286800000,0.00037846663093921151
1587290400000,0.0021701622506826723
1587294000000,-0.00088373631839488986
1587297600000,-0.00031584484798385937
1587301200000,-0.00044163617412240619
1587304800000,-0.0043267381209886047
1587308400000,-0.0023951870876089965
1587312000000,-0.00050032916226794288
1587315600000,0.0010216792454136314
1587319200000,0.0013177216086097676
1587322800000,-0.00029711802672283127
1587326400000,-0.00053720781312815991
1587330000000,0.000065088369830546
1587333600000,0.0018568165767463007
1587337200000,-0.00038560111773999761
1587340800000,-0.0021879563052037421
1587344400000,0.0011890256531352783
1587348000000,-0.000142195083483454
1587351600000,0.00055704223754426963
1587355200000,-0.00029304809755548167
1587358800000,0.00034753764855754987
1587362400000,0.000025270282018041712
1587366000000,-0.00021207264274192283
1587369600000,0.00044825922603441981
1587373200000,-0.0010106190031355933
1587376800000,-0.00058430829506650461
1587380400000,-0.00042525000000015467
1587384000000,0.00018947839671801248
1587387600000,-0.00071316798401166448
1587391200000,0.00012768339977586862
1587394800000,-0.00040763192040182972
1587398400000,-0.00005072981308018587
1587402000000,0.00023503088667164995
1587405600000,0.0028396619811443813
1587409200000,-0.00021926116198978107
1587412800000,0.0072607143966902932
1587416400000,-0.0064610146254201473
1587420000000,0.0011667426024681848
1587423600000,-0.0026680734986126442
1587427200000,0.0035110606357562357
1587430800000,-0.0037126076678645203
1587434400000,0.00025523578676778236
1587438000000,0.0020459354854176492
1587441600000,-0.00070769801395820231
1587445200000,0.00034306964716779298
1587448800000,-0.0025983746172735245
1587452400000,0.00084017220364840384
1587456000000,-0.00014539581628603138
1587459600000,0.0013927120166075113
1587463200000,0.001154642207832568
1587466800000,0.0024041754957520034
1587470400000,0.0011092893667399295
1587474000000,-0.0015847318317614434
1587477600000,-0.0017331831489223459
1587481200000,0.0010312428479006819
1587484800000,-0.00086873380667251698
1587488400000,-0.0010627235786155875
1587492000000,-0.0044546844777654249
1587495600000,0.0017049414464844759
1587499200000,0.00088970126457388332
1587502800000,-0.0014591303790446597
1587506400000,-0.00041572838714254434
1587510000000,-0.00022166050057659259
1587513600000,0.0042319984746559403
1587517200000,0.00082776682805563162
1587520800000,-0.0017384727631507557
1587524400000,-0.0011920842713344371
1587528000000,0.0003909430957163007
1587531600000,0.00064689593354239072
1587535200000,-0.0041728722803080487
1587538800000,-0.0025589302435373718
1587542400000,-0.00089031148960649897
1587546000000,-0.00046441761907234369
1587549600000,-0.0000016577230925740594
1587553200000,0.00054418753642271334
1587556800000,-0.0011292701898000246
1587560400000,0.000047140464955575112
1587564000000,-0.0043963300000000594
1587567600000,0.00010406296891196654
1587571200000,0.00025148836799915308
1587574800000,-0.00033894015770707941
1587578400000,-0.00044309687496890682
1587582000000,0.00020473462706260825
1587585600000,-0.00007591228518255555
1587589200000,0.00058125048971713333
1587592800000,-0.00074204985515291533
1587596400000,0.00054086197596148189
1587600000000,0.00037165760732316144
1587603600000,-0.00026442698286421873
1587607200000,0.0023462329220955702
1587610800000,-0.0030142411676119529
1587614400000,-0.0016541245367739377
1587618000000,0.00092988355312195736
1587621600000,-0.0018988370016883582
1587625200000,-0.004075370237807574
1587628800000,0.0015536741075667937
1587632400000,0.0011899728585982317
1587636000000,0.0016773002924730385
1587639600000,-0.0020433322232999984
1587643200000,0.0043336630096790785
1587646800000,0.001470973772418116
1587650400000,0.0037848657927217477
1587654000000,0.024632844335649162
1587657600000,-0.00063903437211743075
1587661200000,-0.0037453033302087269
1587664800000,0.0052821527701767401
1587668400000,-0.00083387854902716718
1587672000000,-0.0012975038830537189
1587675600000,0.0000054341858353179617
1587679200000,0.0056731841581794118
1587682800000,-0.0034425686860848348
1587686400000,-0.0095788295283369962
1587690000000,0.0013304994066416498
1587693600000,0.00038061898881891487
1587697200000,0.0044331984050471895
1587700800000,-0.000033592784083547045
1587704400000,0.0022355358453416407
1587708000000,-0.0061388869403938839
1587711600000,0.0045627706100475063
1587715200000,0.0033873732102072118
1587718800000,-0.0015851462813933903
1587722400000,0.0017561891147159781
1587726000000,-0.0035925750400638279
1587729600000,-0.0051348810599018968
1587733200000,0.0018091082800266722
1587736800000,-0.002412348880072801
1587740400000,0.0015489650653677245
1587744000000,0.00056814789591674852
1587747600000,0.00098693743777755749
1587751200000,-0.00070259699871022541
1587754800000,0.001154480080505671
1587758400000,0.00064455876163660442
1587762000000,-0.00020128353828463563
1587765600000,-0.0027235817709262422
1587769200000,-0.0013248316316318842
1587772800000,0.00234964131547577
1587776400000,-0.003124471637409143
1587780000000,0.00023671488193799384
1587783600000,0.00090169804541462284
1587787200000,0.003362111444052962
1587790800000,-0.00016865487715256311
1587794400000,0.010829467963783701
1587798000000,0.0029062205142318387
1587801600000,-0.0025172630320685618
1587805200000,-0.0023485723863670982
1587808800000,0.0018282597271441769
1587812400000,0.00050591650918474507
1587816000000,-0.0033054671291438131
1587819600000,0.0019103016857497934
1587823200000,0.0055086048983301605
1587826800000,-0.0021569087699444545
1587830400000,-0.0056453194755630154
1587834000000,0.0010239947954930884
1587837600000,-0.00059462616944239155
1587841200000,-0.00087306478808735211
1587844800000,0.0012127421902117241
1587848400000,-0.00012040807814850396
1587852000000,-0.0024097768265317621
1587855600000,0.0014015591526705951
1587859200000,0.00084444655116411305
1587862800000,0.0030578471823450304
1587866400000,-0.00063947136029562923
1587870000000,-0.0000037804022660070657
1587873600000,-0.000072464830058072138
1587877200000,-0.0011750486836811236
1587880800000,-0.0035192117442227611
1587884400000,0.0021806975364742076
1587888000000,-0.00035558117936917988
1587891600000,0.00078978993408651554
1587895200000,0.0033434480026712787
1587898800000,0.0057144313301316085
1587902400000,0.0012020032780946099
1587906000000,-0.0011232525674436111
1587909600000,0.0057578236657620518
1587913200000,-0.0059532976256428949
1587916800000,-0.010731941813054702
1587920400000,0.0020467234690966229
1587924000000,0.00087013922297507484
1587927600000,0.0022450055914933209
1587931200000,0.0013496158090764432
1587934800000,0.0018064313928247699
1587938400000,-0.0016671867148989605
1587942000000,-0.0025555950665094862
1587945600000,0.0077376897243415232
1587949200000,0.0041256661351545265
1587952800000,-0.0047445688620865178
1587956400000,0.0040517338096437427
1587960000000,-0.0009338489396134575
1587963600000,0.000097146331886399651
1587967200000,-0.0044836176932421257
1587970800000,-0.0044102973958194402
1587974400000,0.0025794720151246509
1587978000000,0.00013175843766100037
1587981600000,-0.000071513730164896039
1587985200000,-0.0013684283443601286
1587988800000,0.0020286638193451889
1587992400000,-0.0016477949592902386
1587996000000,-0.002480220706860492
